企业 id,开始经�?开始时�?开始纬�?用户id,结束经度,结束纬度,结束时间,,,
-,114.1121903,"	2021-08-31 00:27:50.0",22.61039543,db5bf701aa2a7dac522470**********,114.1112848,22.59678887,"	2021-08-31 00:46:37.0"
-,113.836613,"	2021-08-31 00:27:50.0",22.6993373,fd746f6093496521869bee**********,113.837698,22.69554435,"	2021-08-31 00:30:46.0"
-,113.8792128,"	2021-08-31 00:27:50.0",22.59067961,c52314c5ecb9d84812485a**********,113.8768716,22.59314213,"	2021-08-31 00:32:10.0"
-,113.8791237,"	2021-08-31 00:27:50.0",22.59059051,d195eedf75612bce8aac68**********,113.8767825,22.59305303,"	2021-08-31 00:32:10.0"
-,113.91159,"	2021-08-31 00:27:49.0",22.56099699,492158d50d09a3f7844b6f**********,113.905811,22.56120466,"	2021-08-31 00:38:28.0"
-,113.9115533,"	2021-08-31 00:27:49.0",22.56096029,3280343a655207d02171e0**********,113.9057743,22.56116796,"	2021-08-31 00:38:28.0"
-,113.9012909,"	2021-08-31 00:27:49.0",22.5602951,58e550e49df8d13d22389c**********,113.9084917,22.55939374,"	2021-08-31 00:37:12.0"
-,113.9318739,"	2021-08-31 00:27:49.0",22.67734945,b3e45c223d3148b4f78c0c**********,113.9371974,22.688098,"	2021-08-31 00:36:58.0"
-,113.9280388,"	2021-08-31 00:27:48.0",22.52834934,d5810e8d9b1cd3729cbd7b**********,113.9277511,22.5288271,"	2021-08-31 00:54:35.0"
-,113.9280645,"	2021-08-31 00:27:48.0",22.52837504,1b2e456124734602fcd4dc**********,113.9277768,22.5288528,"	2021-08-31 00:54:35.0"
-,114.0440741,"	2021-08-31 00:27:48.0",22.52012468,9d34c96b12fdd9c297f274**********,114.0342491,22.525025,"	2021-08-31 00:41:17.0"
-,114.0428516,"	2021-08-31 00:27:48.0",22.54489558,90c2b54607d57470d7506d**********,114.0405136,22.54013066,"	2021-08-31 00:32:29.0"
-,114.0427664,"	2021-08-31 00:27:48.0",22.54481038,ffd897a5072131d0a76bbb**********,114.0404284,22.54004546,"	2021-08-31 00:32:29.0"
-,113.8653998,"	2021-08-31 00:27:47.0",22.56794329,5853f605831a49d12fadc3**********,113.8622914,22.57078727,"	2021-08-31 00:31:01.0"
-,113.8653329,"	2021-08-31 00:27:47.0",22.56787639,83b901bb9fa6627834023a**********,113.8622245,22.57072037,"	2021-08-31 00:31:01.0"
-,114.0692308,"	2021-08-31 00:27:47.0",22.53253489,8b9c38c89bdc86c074ad28**********,114.0655928,22.53100589,"	2021-08-31 00:30:08.0"
-,113.9667587,"	2021-08-31 00:27:47.0",22.55644798,a5f109dc9a269821e336db**********,113.9689134,22.54120053,"	2021-08-31 00:43:30.0"
-,113.9322574,"	2021-08-31 00:27:46.0",22.6770334,fe1fa3bf50c35ee66bb30c**********,113.937343,22.68813601,"	2021-08-31 00:36:28.0"
-,113.9546257,"	2021-08-31 00:27:46.0",22.58422092,ac5dceaa6a695849020ba4**********,113.94839,22.58593371,"	2021-08-31 00:31:28.0"
-,113.8879605,"	2021-08-31 00:27:46.0",22.5546523,4ff24c1b2e67d0f91a22b0**********,113.8741187,22.5657719,"	2021-08-31 00:40:21.0"
-,114.1144059,"	2021-08-31 00:27:45.0",22.5712207,566ce875ce992fb05d8ca5**********,114.1129197,22.56749809,"	2021-08-31 00:32:40.0"
-,113.8210514,"	2021-08-31 00:27:45.0",22.7235783,4ddf9fc220685ec2d038e3**********,113.8230228,22.7316328,"	2021-08-31 00:32:30.0"
-,113.9740086,"	2021-08-31 00:27:45.0",22.52249997,1a9f81359b5ab7ebab49f5**********,113.9760638,22.52522662,"	2021-08-31 00:32:00.0"
-,113.9739154,"	2021-08-31 00:27:45.0",22.52240677,687f0e977fac6360b3a29e**********,113.9759706,22.52513342,"	2021-08-31 00:32:00.0"
-,113.9385453,"	2021-08-31 00:27:45.0",22.53279544,14c93441749eec9ff2c3f3**********,113.9338597,22.52755381,"	2021-08-31 00:34:19.0"
-,114.1315917,"	2021-08-31 00:27:45.0",22.54248542,741136be55bc07372642b2**********,114.1279469,22.54571949,"	2021-08-31 00:34:18.0"
-,114.1315327,"	2021-08-31 00:27:45.0",22.54242642,2829e9256bf0143347a268**********,114.1278879,22.54566049,"	2021-08-31 00:34:18.0"
-,113.8364906,"	2021-08-31 00:27:45.0",22.6050456,d874c7283ea0ecb0ab77de**********,113.839708,22.59599711,"	2021-08-31 00:37:25.0"
-,113.9181847,"	2021-08-31 00:27:45.0",22.7311334,5fcdcfecea066f45fdf907**********,113.9145102,22.72237812,"	2021-08-31 00:39:08.0"
-,114.0191147,"	2021-08-31 00:27:45.0",22.62098749,e109336f709a2a8f8cc831**********,114.0093921,22.63574882,"	2021-08-31 00:42:32.0"
-,114.019151,"	2021-08-31 00:27:45.0",22.62102379,496b659b8a9dbb1b604b2b**********,114.0094284,22.63578512,"	2021-08-31 00:42:32.0"
-,114.1348983,"	2021-08-31 00:27:45.0",22.54807432,b537a25bdfef7d5a63cbb9**********,114.1341738,22.54801088,"	2021-08-31 00:41:36.0"
-,114.1128845,"	2021-08-31 00:27:44.0",22.55880547,11981559db4d4caccd39f6**********,114.1079793,22.55873154,"	2021-08-31 00:31:13.0"
-,113.9241715,"	2021-08-31 00:27:44.0",22.49361992,00bce5dcd3ffd321bb99db**********,113.9246318,22.48797781,"	2021-08-31 00:37:41.0"
-,114.240678,"	2021-08-31 00:27:44.0",22.55150071,eab88145beeb559efb44bc**********,114.2405444,22.55142436,"	2021-08-31 00:28:45.0"
-,114.2407275,"	2021-08-31 00:27:44.0",22.55155021,b67c613692ecf707a42da8**********,114.2405939,22.55147386,"	2021-08-31 00:28:45.0"
-,113.9116675,"	2021-08-31 00:27:43.0",22.5740359,233434cf7d422550adbc20**********,113.9100094,22.58018928,"	2021-08-31 00:36:34.0"
-,114.0256653,"	2021-08-31 00:27:43.0",22.63371658,182df5ed8aececad7aa784**********,114.0339114,22.64274617,"	2021-08-31 00:37:13.0"
-,114.0619897,"	2021-08-31 00:27:43.0",22.52294,f2ac5d06dc3015b1b83aad**********,114.0613399,22.52300758,"	2021-08-31 00:43:50.0"
-,114.0620437,"	2021-08-31 00:27:43.0",22.522994,f416fc3780a7f6aa8cda9f**********,114.0613939,22.52306158,"	2021-08-31 00:43:50.0"
-,114.1387969,"	2021-08-31 00:27:43.0",22.54668609,e0ad725fd562eb08374da1**********,114.1250426,22.54282945,"	2021-08-31 00:38:18.0"
-,114.0582475,"	2021-08-31 00:27:42.0",22.67202629,1ae1ed857f92600f97d333**********,114.0531489,22.66791256,"	2021-08-31 00:32:56.0"
-,113.922623,"	2021-08-31 00:27:41.0",22.519344,c5158bd5c37e6852f97ef2**********,113.918822,22.535972,"	2021-08-31 00:45:21.0"
-,114.0932755,"	2021-08-31 00:27:40.0",22.54149767,902d92a817b5ad7d8d3ca5**********,114.1130772,22.55884575,"	2021-08-31 00:57:19.0"
-,114.1081974,"	2021-08-31 00:27:40.0",22.54649424,90711bcfd1097460f3fad8**********,114.1209873,22.55349268,"	2021-08-31 00:38:10.0"
-,114.0679658,"	2021-08-31 00:27:40.0",22.5465446,116d7f7dd7e6d55a463cf3**********,113.920651,22.584787,"	2021-08-31 00:39:37.0"
-,113.973762,"	2021-08-31 00:27:40.0",22.5213971,97294f550e7ad1997857e0**********,113.975943,22.52509924,"	2021-08-31 00:32:04.0"
-,114.1155539,"	2021-08-31 00:27:40.0",22.6023348,f3c14840ca35cab850117c**********,114.1097179,22.6196581,"	2021-08-31 00:42:53.0"
-,113.8841783,"	2021-08-31 00:27:40.0",22.79425456,789c9e5158713af7b8c0c1**********,113.8874113,22.78607152,"	2021-08-31 00:36:47.0"
-,113.944778,"	2021-08-31 00:27:39.0",22.541462,841ded63d45a5ce5688424**********,113.949984,22.555985,"	2021-08-31 00:49:57.0"
-,114.0233217,"	2021-08-31 00:27:39.0",22.64744342,aeccf6339cdee5844217c0**********,114.020356,22.64233427,"	2021-08-31 00:33:37.0"
-,114.0233311,"	2021-08-31 00:27:39.0",22.64745282,62ba2db1a5dea32e3940c3**********,114.0203654,22.64234367,"	2021-08-31 00:33:37.0"
-,113.8935964,"	2021-08-31 00:27:39.0",22.49786422,8b389738c3b7c40842b90e**********,113.8879896,22.49382928,"	2021-08-31 00:35:47.0"
-,113.8935149,"	2021-08-31 00:27:39.0",22.49778272,6e2c46b523bc096e8e4b49**********,113.8879081,22.49374778,"	2021-08-31 00:35:47.0"
-,114.0402362,"	2021-08-31 00:27:39.0",22.64528663,11c6d31453834fdab17a7c**********,114.0354593,22.64622619,"	2021-08-31 00:32:46.0"
-,114.0255387,"	2021-08-31 00:27:38.0",22.665705,28d96159ef17f9b2452691**********,113.925977,22.582112,"	2021-08-31 00:35:45.0"
-,114.1678467,"	2021-08-31 00:27:38.0",22.56610107,77444d5bab7345e6d7595e**********,114.1715088,22.56389589,"	2021-08-31 00:33:10.0"
-,114.0080819,"	2021-08-31 00:27:37.0",22.65482122,100336edda62bdcd94a7f0**********,114.0015208,22.66766364,"	2021-08-31 00:44:33.0"
-,114.0378168,"	2021-08-31 00:27:37.0",22.5588159,9d95b025c2ca172bd245dc**********,114.0381861,22.55870543,"	2021-08-31 01:00:16.0"
-,113.9187185,"	2021-08-31 00:27:37.0",22.5861437,ea24533c61b9ccbcabbd90**********,113.8960679,22.58688904,"	2021-08-31 00:42:19.0"
-,113.842465,"	2021-08-31 00:27:37.0",22.7642356,678f29ef9682bd2b852178**********,113.839102,22.75687869,"	2021-08-31 00:34:33.0"
-,113.8814993,"	2021-08-31 00:27:37.0",22.562407,f8d890bcd27dbe1bee91a3**********,113.8801308,22.57638856,"	2021-08-31 00:37:03.0"
-,114.0547719,"	2021-08-31 00:27:36.0",22.5644672,49efdc39b144d5946dc6e0**********,114.0591877,22.56046217,"	2021-08-31 00:36:07.0"
-,114.1165037,"	2021-08-31 00:27:35.0",22.60548087,02e9a4b27e9ff7788f0524**********,114.1123212,22.59873316,"	2021-08-31 00:36:02.0"
-,114.1165757,"	2021-08-31 00:27:35.0",22.60555287,37cb9ce19bd5e12b89721b**********,114.1123932,22.59880516,"	2021-08-31 00:36:02.0"
-,114.245848,"	2021-08-31 00:27:35.0",22.56153528,369f231ed1f97b03cc5cf7**********,114.2365358,22.55532861,"	2021-08-31 00:34:01.0"
-,114.2412717,"	2021-08-31 00:27:34.0",22.55374372,cb8c2b14765b25d9e5df74**********,114.2341683,22.55642801,"	2021-08-31 00:36:40.0"
-,114.2412674,"	2021-08-31 00:27:34.0",22.55373942,87f55d1e6949caf01c9879**********,114.234164,22.55642371,"	2021-08-31 00:36:40.0"
-,113.9178117,"	2021-08-31 00:27:34.0",22.7284226,9d94d23f14868200773403**********,113.9191254,22.73074823,"	2021-08-31 00:30:50.0"
-,114.2457138,"	2021-08-31 00:27:34.0",22.56139319,60244175863e0b91be3fb3**********,114.2440572,22.56049885,"	2021-08-31 00:29:49.0"
-,114.2456748,"	2021-08-31 00:27:34.0",22.56135419,85f399639d63414e3e4f86**********,114.2440182,22.56045985,"	2021-08-31 00:29:49.0"
-,113.8910145,"	2021-08-31 00:27:34.0",22.7852124,e2e9308a142462de27e9fa**********,113.8861303,22.78282562,"	2021-08-31 00:33:55.0"
-,113.8622267,"	2021-08-31 00:27:34.0",22.56981232,ec14d900f3a802a84403f5**********,113.8695673,22.56441826,"	2021-08-31 00:41:37.0"
-,113.8598581,"	2021-08-31 00:27:33.0",22.7653366,0dc88cdd7fc6bd33c31394**********,113.8543136,22.76346973,"	2021-08-31 00:31:55.0"
-,114.1349828,"	2021-08-31 00:27:33.0",22.55199517,5d3f62bcecc866d76236c3**********,114.1346361,22.54805723,"	2021-08-31 00:31:15.0"
-,113.8413479,"	2021-08-31 00:27:33.0",22.6239795,5a73ae21e1469cf0c1513d**********,113.8468397,22.62688975,"	2021-08-31 00:34:46.0"
-,114.0619696,"	2021-08-31 00:27:33.0",22.52286997,46c78a60e7ace4738befa9**********,114.0582672,22.52574293,"	2021-08-31 00:38:50.0"
-,114.123017,"	2021-08-31 00:27:32.0",22.54698118,50809102b635c18991de03**********,114.1354739,22.54834378,"	2021-08-31 00:35:49.0"
-,114.1229721,"	2021-08-31 00:27:32.0",22.54693628,8f4b8bc54515d99cd9da48**********,114.135429,22.54829888,"	2021-08-31 00:35:49.0"
-,113.9988974,"	2021-08-31 00:27:32.0",22.66594289,9cb8e156d25576328aee1e**********,113.9990415,22.66610081,"	2021-08-31 00:33:35.0"
-,114.1248294,"	2021-08-31 00:27:32.0",22.53522468,73413f52db66540daf2a7b**********,114.1246845,22.53732519,"	2021-08-31 00:30:40.0"
-,114.1130703,"	2021-08-31 00:27:31.0",22.69674566,97268e5c8b8f52f88ef10d**********,114.1181245,22.68437371,"	2021-08-31 00:46:44.0"
-,114.0652047,"	2021-08-31 00:27:31.0",22.66624119,b79ff26084bb962cb72a79**********,114.0674593,22.66463856,"	2021-08-31 00:29:35.0"
-,113.9192668,"	2021-08-31 00:27:31.0",22.53224853,fec0e96a797c8bb353110e**********,113.9175772,22.53812344,"	2021-08-31 00:32:35.0"
-,113.9191762,"	2021-08-31 00:27:31.0",22.53215793,f1e6e1a53832bccb8e4569**********,113.9174866,22.53803284,"	2021-08-31 00:32:35.0"
-,114.0654186,"	2021-08-31 00:27:30.0",22.66576986,fa6b8b4301516da6268df0**********,114.0667816,22.66511278,"	2021-08-31 00:29:14.0"
-,113.8882883,"	2021-08-31 00:27:30.0",22.8006158,ab8fb8aed0eb3f0b8a48f7**********,113.8789422,22.80601688,"	2021-08-31 00:37:31.0"
-,114.1170068,"	2021-08-31 00:27:30.0",22.60506466,419396fabded666ba51f33**********,114.1122168,22.60700403,"	2021-08-31 00:39:21.0"
-,114.1207701,"	2021-08-31 00:27:30.0",22.60904758,d8b2770c14c0a5cc7ddf5a**********,114.1203223,22.62161115,"	2021-08-31 00:39:21.0"
-,113.8707104,"	2021-08-31 00:27:29.0",22.5689076,6db7327d73cbff823dfcf9**********,113.8742363,22.56579508,"	2021-08-31 00:33:22.0"
-,113.8681183,"	2021-08-31 00:27:29.0",22.57086182,4d547dd04cbbfa4a16cca4**********,113.8740845,22.56588206,"	2021-08-31 00:33:18.0"
-,113.9292071,"	2021-08-31 00:27:29.0",22.64518017,66570a1d01dfed781f33cf**********,113.9292463,22.64547732,"	2021-08-31 00:42:00.0"
-,114.0689632,"	2021-08-31 00:27:28.0",22.63478299,ae0420d848fecf0f536839**********,114.0583652,22.63223465,"	2021-08-31 00:54:19.0"
-,113.919003,"	2021-08-31 00:27:28.0",22.528148,571a5721b0a9d987778147**********,113.9238,22.542358,"	2021-08-31 00:50:38.0"
-,113.9379788,"	2021-08-31 00:27:28.0",22.6837592,e86a84d44776808f9c18ec**********,113.9380194,22.68654239,"	2021-08-31 00:32:24.0"
-,113.8932313,"	2021-08-31 00:27:28.0",22.5596894,eafeb484d89f0cea9963c5**********,113.893049,22.56410854,"	2021-08-31 00:32:05.0"
-,113.8696997,"	2021-08-31 00:27:28.0",22.7958672,72fe9fadcaebc084eddbac**********,113.874,22.79982543,"	2021-08-31 00:33:21.0"
-,114.083384,"	2021-08-31 00:27:27.0",22.54898756,a2c0cdbd07304ab911eb45**********,114.0855573,22.54842092,"	2021-08-31 00:42:26.0"
-,114.0833385,"	2021-08-31 00:27:27.0",22.54894206,12fc67228cf68c7f6a4f12**********,114.0855118,22.54837542,"	2021-08-31 00:42:26.0"
-,114.108992,"	2021-08-31 00:27:27.0",22.56123128,d93f129a1842b08e257547**********,114.1130079,22.56660173,"	2021-08-31 00:34:40.0"
-,114.1090069,"	2021-08-31 00:27:27.0",22.56124618,431254fbe17992de376240**********,114.1130228,22.56661663,"	2021-08-31 00:34:40.0"
-,114.0207194,"	2021-08-31 00:27:27.0",22.53731201,3f93f81bb23a20f7c717fb**********,114.0189858,22.54330145,"	2021-08-31 00:32:25.0"
-,113.900704,"	2021-08-31 00:27:27.0",22.56605776,bc6d5dbbc292867bd76bbc**********,113.9078171,22.57730107,"	2021-08-31 00:38:55.0"
-,113.9006653,"	2021-08-31 00:27:27.0",22.56601906,0091169367b34e8a47dc00**********,113.9077784,22.57726237,"	2021-08-31 00:38:55.0"
-,113.9486579,"	2021-08-31 00:27:26.0",22.67906196,9ca950139cc3ed6eff0b53**********,113.9415195,22.69007614,"	2021-08-31 00:39:48.0"
-,113.8074205,"	2021-08-31 00:27:26.0",22.7443633,fd7bf64657778a5aa56994**********,113.8224906,22.7376647,"	2021-08-31 00:38:39.0"
-,113.9485967,"	2021-08-31 00:27:26.0",22.67900076,ddd09c841db25e9e6bed94**********,113.9414583,22.69001494,"	2021-08-31 00:39:48.0"
-,114.0453882,"	2021-08-31 00:27:26.0",22.50918936,651240758e1b506f6ad924**********,114.0399382,22.51916642,"	2021-08-31 00:38:19.0"
-,114.0453573,"	2021-08-31 00:27:26.0",22.50915846,99da92cc7dd6d3d29c38ef**********,114.0399073,22.51913552,"	2021-08-31 00:38:19.0"
-,114.1417199,"	2021-08-31 00:27:25.0",22.57981844,a9d709565af1e129476058**********,114.1419992,22.57936969,"	2021-08-31 00:54:23.0"
-,114.1248299,"	2021-08-31 00:27:25.0",22.54333622,cb5985eb3f33c0aac30449**********,114.1304288,22.54403454,"	2021-08-31 00:31:23.0"
-,113.8695896,"	2021-08-31 00:27:25.0",22.7649618,e71a723d77ef94f94bda70**********,113.8572817,22.7654547,"	2021-08-31 00:36:23.0"
-,113.9201269,"	2021-08-31 00:27:25.0",22.6959295,3299df2edb51fe66165513**********,113.9218537,22.68989561,"	2021-08-31 00:33:20.0"
-,113.9084551,"	2021-08-31 00:27:25.0",22.708144,d90691a40acf37c8534896**********,113.8986141,22.72056381,"	2021-08-31 00:37:11.0"
-,114.027312,"	2021-08-31 00:27:24.0",22.65510893,c962e8bbb3aa2f159c477e**********,114.0222073,22.66260799,"	2021-08-31 00:37:34.0"
-,114.1266762,"	2021-08-31 00:27:24.0",22.59561108,4aabf0c40120990e88708a**********,114.1122114,22.59860619,"	2021-08-31 00:43:20.0"
-,113.8361852,"	2021-08-31 00:27:24.0",22.7243381,ed5e24a1fa282781a31797**********,113.8348086,22.72522289,"	2021-08-31 00:28:58.0"
-,114.0634436,"	2021-08-31 00:27:23.0",22.52468885,6d40c7376b5027bd0f5cd9**********,114.0304007,22.52395848,"	2021-08-31 00:53:20.0"
-,114.0431167,"	2021-08-31 00:27:22.0",22.55628738,b2ea215eff1f24e041469f**********,114.0421738,22.5607157,"	2021-08-31 00:33:20.0"
-,114.0431657,"	2021-08-31 00:27:22.0",22.55633638,baa432beab2a185c530fe3**********,114.0422228,22.5607647,"	2021-08-31 00:33:20.0"
-,114.0017166,"	2021-08-31 00:27:22.0",22.59246635,7a959a0ecd32546f616360**********,113.9873841,22.59095558,"	2021-08-31 00:36:31.0"
-,114.0017554,"	2021-08-31 00:27:22.0",22.59250515,0178279d8e9831b8c475ed**********,113.9874229,22.59099438,"	2021-08-31 00:36:31.0"
-,113.9371156,"	2021-08-31 00:27:21.0",22.7342651,c9a18d330d245a79e8fc3e**********,113.9373123,22.73370961,"	2021-08-31 00:47:34.0"
-,114.1002563,"	2021-08-31 00:27:21.0",22.5387644,00d9e5542368eef1cc150d**********,113.925977,22.582112,"	2021-08-31 01:05:55.0"
-,114.0221948,"	2021-08-31 00:27:21.0",22.6274314,eb65a3cf5408b36a37b9a9**********,114.0265307,22.63676403,"	2021-08-31 00:36:44.0"
-,113.9243456,"	2021-08-31 00:27:20.0",22.52655137,5dbb8d551a33e5248c0a42**********,113.9327927,22.52311693,"	2021-08-31 00:36:35.0"
-,113.8081787,"	2021-08-31 00:27:20.0",22.7443623,8470e2d96e64bd9fb96b44**********,113.8225362,22.73766844,"	2021-08-31 00:38:34.0"
-,114.1178349,"	2021-08-31 00:27:20.0",22.53800384,5b710e2485afa68dff3e5b**********,114.1148233,22.54290184,"	2021-08-31 00:34:19.0"
-,114.1246004,"	2021-08-31 00:27:20.0",22.5357951,aa0472656df48274eb911d**********,113.925977,22.582112,"	2021-08-31 00:33:16.0"
-,113.857905,"	2021-08-31 00:27:19.0",22.7656239,08ffc97ffb5de6a40944ff**********,113.8544813,22.76872399,"	2021-08-31 00:32:37.0"
-,114.0391631,"	2021-08-31 00:27:19.0",22.65311388,db70d42652f8df89178d7c**********,114.0395728,22.65273032,"	2021-08-31 00:32:54.0"
-,114.0392086,"	2021-08-31 00:27:19.0",22.65315938,1b297a5e0727be80529ac5**********,114.0396183,22.65277582,"	2021-08-31 00:32:54.0"
-,113.931132,"	2021-08-31 00:27:19.0",22.67655295,1d2d6fa87e2ab544939fbc**********,113.9343458,22.68074007,"	2021-08-31 00:35:17.0"
-,113.9311014,"	2021-08-31 00:27:19.0",22.67652235,5938e868125fa50d2d397c**********,113.9343152,22.68070947,"	2021-08-31 00:35:17.0"
-,114.060061,"	2021-08-31 00:27:19.0",22.57300384,de129137ce8669b27eb394**********,114.0519114,22.5684008,"	2021-08-31 00:34:05.0"
-,114.0600485,"	2021-08-31 00:27:19.0",22.57299134,a03772b66cc54383d8ddf8**********,114.0518989,22.5683883,"	2021-08-31 00:34:05.0"
-,114.1069517,"	2021-08-31 00:27:18.0",22.53487299,f8442db73f8e1b8e4690c9**********,114.123101,22.54115849,"	2021-08-31 00:45:52.0"
-,114.0359224,"	2021-08-31 00:27:18.0",22.52153324,a1ef3eb88fb0e8168b79a9**********,114.039647,22.51909015,"	2021-08-31 00:31:04.0"
-,114.0359946,"	2021-08-31 00:27:18.0",22.52160544,74e55b39b4ec477c77f4c7**********,114.0397192,22.51916235,"	2021-08-31 00:31:04.0"
-,114.1196578,"	2021-08-31 00:27:18.0",22.54212664,fb875493d48cd0e4b79226**********,114.1146206,22.53893927,"	2021-08-31 00:38:28.0"
-,114.11801,"	2021-08-31 00:27:18.0",22.54162245,fa1c91e8ee3d7d302f4319**********,114.1204558,22.54126432,"	2021-08-31 00:29:19.0"
-,113.8717683,"	2021-08-31 00:27:18.0",22.58049597,4efe24c3cf0ae876babeb7**********,113.8766334,22.58842479,"	2021-08-31 00:35:44.0"
-,113.89279,"	2021-08-31 00:27:18.0",22.57999382,1467cd2313fe475d24c1f2**********,113.8998159,22.57265157,"	2021-08-31 00:34:40.0"
-,114.0460695,"	2021-08-31 00:27:18.0",22.50889823,6b39547d97f2fc87a37bb7**********,114.0393972,22.51539828,"	2021-08-31 00:39:43.0"
-,114.041782,"	2021-08-31 00:27:17.0",22.61588679,baa7222ba112f9115bcbb5**********,114.0366976,22.63357101,"	2021-08-31 00:37:36.0"
-,113.8963089,"	2021-08-31 00:27:17.0",22.50139046,95c1a01b02c89943a17d15**********,113.9043207,22.50920877,"	2021-08-31 00:37:10.0"
-,113.8394876,"	2021-08-31 00:27:16.0",22.7762055,35f6d440e711678570e1eb**********,113.8483636,22.7777023,"	2021-08-31 00:30:52.0"
-,114.0621689,"	2021-08-31 00:27:16.0",22.52314592,0cb7a397b027b4099280a7**********,114.051741,22.52225892,"	2021-08-31 00:36:07.0"
-,114.0545407,"	2021-08-31 00:27:15.0",22.56065782,3b08b56e854c2daf932e20**********,114.0637312,22.57049666,"	2021-08-31 00:40:17.0"
-,113.8657661,"	2021-08-31 00:27:14.0",22.7892486,d27e8a41623be6bfbbd4c8**********,113.8746385,22.78316772,"	2021-08-31 00:36:34.0"
-,113.8604965,"	2021-08-31 00:27:14.0",22.57975197,c7e752f69d7c860567d806**********,113.8624423,22.57897066,"	2021-08-31 00:29:48.0"
-,114.1569317,"	2021-08-31 00:27:13.0",22.63319146,ea1542353aa870d7864743**********,114.1567875,22.62958936,"	2021-08-31 00:30:18.0"
-,113.9696392,"	2021-08-31 00:27:13.0",22.58857722,428a7025924ce42b08fb97**********,113.9692425,22.58564212,"	2021-08-31 00:37:13.0"
-,113.9697046,"	2021-08-31 00:27:13.0",22.58864262,0fc0dee772d913cd3470cc**********,113.9693079,22.58570752,"	2021-08-31 00:37:13.0"
-,114.1307029,"	2021-08-31 00:27:12.0",22.59479087,a68dca9769c2aebe59dfc8**********,114.1239112,22.58776176,"	2021-08-31 00:33:01.0"
-,113.8794923,"	2021-08-31 00:27:11.0",22.55537442,6f2234c36aa5699cd20082**********,113.8742213,22.56621462,"	2021-08-31 00:35:33.0"
-,114.0465863,"	2021-08-31 00:27:11.0",22.52168789,3952f37642b5d0c8e04af9**********,114.0369404,22.51941488,"	2021-08-31 00:35:39.0"
-,114.0466512,"	2021-08-31 00:27:11.0",22.52175279,895a8670f34597c9ff19e6**********,114.0370053,22.51947978,"	2021-08-31 00:35:39.0"
-,114.03626,"	2021-08-31 00:27:11.0",22.62965236,5ac3f3071b1b56d0ad8074**********,114.0373645,22.63714492,"	2021-08-31 00:35:08.0"
-,114.0362838,"	2021-08-31 00:27:11.0",22.62967616,1ea84ff8a5f7c32837ff96**********,114.0373883,22.63716872,"	2021-08-31 00:35:08.0"
-,114.0555779,"	2021-08-31 00:27:11.0",22.51417116,521a1dbf3850f983a563ab**********,114.0615236,22.51974458,"	2021-08-31 00:37:20.0"
-,113.8018376,"	2021-08-31 00:27:10.0",22.6856559,f43df4863d223835040402**********,113.8050393,22.7196235,"	2021-08-31 00:52:40.0"
-,114.0855326,"	2021-08-31 00:27:10.0",22.54900144,1402caac1ba62b6ee7726b**********,114.0771357,22.5485359,"	2021-08-31 00:33:05.0"
-,114.1135864,"	2021-08-31 00:27:10.0",22.53456811,ba310c3828f717c7a69240**********,114.1135744,22.53456512,"	2021-08-31 00:27:42.0"
-,113.9693996,"	2021-08-31 00:27:09.0",22.5927515,b64b2ae92e373bdbdce48b**********,113.9702435,22.58463833,"	2021-08-31 00:39:02.0"
-,113.8920532,"	2021-08-31 00:27:09.0",22.49220106,dcf2d076f53418fc9f73b4**********,113.8789338,22.49961448,"	2021-08-31 00:40:56.0"
-,113.8920981,"	2021-08-31 00:27:09.0",22.49224596,25c5df572ca4274aacb180**********,113.8789787,22.49965938,"	2021-08-31 00:40:56.0"
-,114.1093445,"	2021-08-31 00:27:09.0",22.55738068,486785f929b312a0e10e57**********,114.1125886,22.54891799,"	2021-08-31 00:33:54.0"
-,114.1268158,"	2021-08-31 00:27:09.0",22.54936028,fc9e658f9ed5e302b86971**********,114.1290339,22.54203307,"	2021-08-31 00:32:44.0"
-,113.9223202,"	2021-08-31 00:27:08.0",22.5182723,97e0b84ada46fd254c6869**********,113.9424123,22.53026248,"	2021-08-31 00:56:19.0"
-,113.9223721,"	2021-08-31 00:27:08.0",22.5183242,168ac763538cb64aa56487**********,113.9424642,22.53031438,"	2021-08-31 00:56:19.0"
-,113.9293481,"	2021-08-31 00:27:08.0",22.49547282,de7743a00d762e537bf2aa**********,113.9301778,22.50745048,"	2021-08-31 00:35:43.0"
-,113.8803977,"	2021-08-31 00:27:08.0",22.7847504,ee62ba82e90409c04a52b3**********,113.871441,22.78716908,"	2021-08-31 00:34:52.0"
-,114.015646,"	2021-08-31 00:27:08.0",22.53282932,446e8f1c89b28ce29fa475**********,114.0259984,22.52962691,"	2021-08-31 00:39:48.0"
-,114.0205952,"	2021-08-31 00:27:08.0",22.6431165,676dc8336b4fcdaefbb2ef**********,114.0150351,22.63341623,"	2021-08-31 00:44:00.0"
-,113.9949975,"	2021-08-31 00:27:07.0",22.67599945,9bcf814b4c0896e7db6a2a**********,114.0022811,22.68213312,"	2021-08-31 00:31:22.0"
-,114.0056894,"	2021-08-31 00:27:07.0",22.66334283,3ef40f094fe76a03888006**********,114.0098645,22.6550394,"	2021-08-31 00:33:24.0"
-,113.922464,"	2021-08-31 00:27:07.0",22.53487114,28b59ad39b115ed10343e0**********,113.9271253,22.54059103,"	2021-08-31 00:32:44.0"
